Geoname ID;Name;Country Code;Country name EN;Population;Timezone;Coordinates
2979699;Saint-Gervais-la-Foret;FR;France;3489;Europe/Paris;47.56705,1.35493
2979890;Saint-Georges-sur-Eure;FR;France;2553;Europe/Paris;48.41869,1.3546
2980031;Saint-Gence;FR;France;1533;Europe/Paris;45.92166,1.13785
2980098;Saint-Folquin;FR;France;2126;Europe/Paris;50.94473,2.12433
2980160;Saint-Felix;FR;France;1782;Europe/Paris;45.80269,5.97714
2980182;Sainte-Verge;FR;France;1383;Europe/Paris;47.00755,-0.21093
2980184;Saint-Evarzec;FR;France;3091;Europe/Paris;47.93725,-4.0208
2980324;Sainte-Solange;FR;France;1328;Europe/Paris;47.13628,2.55019
2980935;Saint-Cyr-sur-Loire;FR;France;17337;Europe/Paris;47.4,0.66667
2981283;Saint-Brice-sous-Foret;FR;France;13606;Europe/Paris;49.00132,2.35361
2981481;Saint-Baldoph;FR;France;3093;Europe/Paris;45.5312,5.95217
2981634;Saint-Arnoult;FR;France;1301;Europe/Paris;49.52676,0.67117
2981711;Saint-Andre-Treize-Voies;FR;France;1019;Europe/Paris;46.93418,-1.41212
2981878;Saint-Alban-Leysse;FR;France;5452;Europe/Paris;45.58333,5.95
2981950;Sainghin-en-Melantois;FR;France;2606;Europe/Paris;50.58836,3.16619
2982210;Ruffey-les-Echirey;FR;France;1125;Europe/Paris;47.36667,5.08333
2982564;Rouhling;FR;France;2020;Europe/Paris;49.13888,7.00446
2982782;Rosieres;FR;France;1044;Europe/Paris;44.48325,4.25763
2982851;Roquemaure;FR;France;5293;Europe/Paris;44.05158,4.77797
2983073;Roissy-en-France;FR;France;2651;Europe/Paris;49.00443,2.51703
2983591;Rieux-Volvestre;FR;France;2130;Europe/Paris;43.25784,1.1964
2983736;Ria-Sirach;FR;France;1246;Europe/Paris;42.61667,2.4
2983810;Reville;FR;France;1194;Europe/Paris;49.61906,-1.25868
2983879;Retournac;FR;France;2588;Europe/Paris;45.2039,4.0333
2983882;Retonfey;FR;France;1404;Europe/Paris;49.13648,6.30634
2983900;Restinclieres;FR;France;1555;Europe/Paris;43.72322,4.03738
2984198;Redene;FR;France;2456;Europe/Paris;47.85994,-3.46148
2984594;Racquinghem;FR;France;2140;Europe/Paris;50.69245,2.35736
2984640;Quistinic;FR;France;1337;Europe/Paris;47.90456,-3.13459
2984649;Quintin;FR;France;2994;Europe/Paris;48.4033,-2.91019
2984653;Quintenas;FR;France;1339;Europe/Paris;45.18892,4.68743
2984771;Quettreville-sur-Sienne;FR;France;1261;Europe/Paris;48.96802,-1.46782
2985302;Prinquiau;FR;France;2243;Europe/Paris;47.3628,-2.01217
2985963;Port-Louis;FR;France;3020;Europe/Paris;47.70638,-3.35334
2986109;Pont-Saint-Esprit;FR;France;10002;Europe/Paris;44.25656,4.6478
2986375;Pompignan;FR;France;1076;Europe/Paris;43.81768,1.31209
2986657;Plouharnel;FR;France;1812;Europe/Paris;47.59856,-3.11442
2986715;Plombieres-les-Bains;FR;France;1943;Europe/Paris;47.96337,6.45758
2986728;Ploeuc-sur-Lie;FR;France;3061;Europe/Paris;48.35,-2.75
2986733;Ploemel;FR;France;2340;Europe/Paris;47.65169,-3.07182
2986770;Pleucadeuc;FR;France;1595;Europe/Paris;47.7588,-2.37563
2986793;Plescop;FR;France;4275;Europe/Paris;47.69803,-2.80633
2986820;Plechatel;FR;France;2128;Europe/Paris;47.89492,-1.74878
2986894;Plancoet;FR;France;2703;Europe/Paris;48.5232,-2.23427
2986902;Plancher-les-Mines;FR;France;1090;Europe/Paris;47.7615,6.74308
2987180;Pignan;FR;France;6348;Europe/Paris;43.58436,3.75853
2987930;Peronnas;FR;France;6411;Europe/Paris;46.18338,5.21052
2987932;Peron;FR;France;1729;Europe/Paris;46.19053,5.92524
2987945;Pernes-les-Fontaines;FR;France;10868;Europe/Paris;43.99802,5.05906
2988323;Paulx;FR;France;1473;Europe/Paris;46.96341,-1.75511
2988634;Pannece;FR;France;1025;Europe/Paris;47.48549,-1.24002
2988884;Oytier-Saint-Oblas;FR;France;1453;Europe/Paris;45.55757,5.03083
2989317;Orleans;FR;France;124149;Europe/Paris;47.90289,1.90389
2989648;Oisseau;FR;France;1094;Europe/Paris;48.35674,-0.67148
2989747;Oderen;FR;France;1378;Europe/Paris;47.91036,6.97463
2990096;Norrent-Fontes;FR;France;1479;Europe/Paris;50.58333,2.4
2990158;Nonancourt;FR;France;2507;Europe/Paris;48.77086,1.19799
2990284;Nogaro;FR;France;2120;Europe/Paris;43.75821,-0.03385
2990382;Nieul-le-Dolent;FR;France;1981;Europe/Paris;46.57482,-1.50975
2990477;Neuwiller-les-Saverne;FR;France;1134;Europe/Paris;48.82506,7.40513
2990590;Neuvecelle;FR;France;2456;Europe/Paris;46.39502,6.61257
2990628;Neuilly-en-Thelle;FR;France;3194;Europe/Paris;49.22445,2.28525
2990662;Neufmanil;FR;France;1202;Europe/Paris;49.81096,4.79673
2990852;Nay;FR;France;3530;Europe/Paris;43.17987,-0.26229
2991004;Nancray;FR;France;1066;Europe/Paris;47.24536,6.18283
2991747;Mornac;FR;France;2078;Europe/Paris;45.68016,0.27198
2992255;Montmelian;FR;France;4291;Europe/Paris;45.50509,6.05634
2992943;Montbazon;FR;France;3777;Europe/Paris;47.28348,0.69988
2993038;Montans;FR;France;1228;Europe/Paris;43.867,1.88568
2993228;Mons;FR;France;1490;Europe/Paris;44.11563,4.17185
2993380;Moncontour;FR;France;1045;Europe/Paris;46.88172,-0.01759
2993839;Milly-sur-Therain;FR;France;1615;Europe/Paris;49.5024,1.99605
2994070;Meyrargues;FR;France;3426;Europe/Paris;43.63677,5.52679
2994085;Meymac;FR;France;3048;Europe/Paris;45.53583,2.14699
2994301;Mervent;FR;France;1131;Europe/Paris;46.52265,-0.75634
2994349;Merlimont;FR;France;2960;Europe/Paris;50.4559,1.61315
2994692;Melgven;FR;France;3115;Europe/Paris;47.90648,-3.83501
2994746;Meilhan-sur-Garonne;FR;France;1451;Europe/Paris;44.52145,0.03328
2994870;Mazeres;FR;France;3006;Europe/Paris;43.25174,1.67816
2994928;Mayet;FR;France;3048;Europe/Paris;47.75938,0.27473
2995571;Marolles-en-Hurepoix;FR;France;4921;Europe/Paris;48.56232,2.29885
2995747;Marigne-Laille;FR;France;1585;Europe/Paris;47.81915,0.34016
2995829;Mareuil-le-Port;FR;France;1335;Europe/Paris;49.08179,3.76011
2995887;Mardie;FR;France;2504;Europe/Paris;47.88617,2.05745
2996832;Mael-Carhaix;FR;France;1509;Europe/Paris;48.2838,-3.42411
1812754;Dingtao;CN;China;58206;Asia/Shanghai;35.07436,115.56582
1813383;Dawangtai;CN;China;5195;Asia/Shanghai;39.27504,117.48502
1813451;Datong;CN;China;61085;Asia/Shanghai;32.62082,117.06319
1813777;Daojiang;CN;China;0;Asia/Shanghai;25.49603,111.55146
1813855;Dangcheng;CN;China;0;Asia/Shanghai;34.42787,116.37657
1814282;Dahua;CN;China;0;Asia/Shanghai;23.73773,107.9941
1814712;Cizhu;CN;China;22996;Asia/Shanghai;29.9854,106.73982
1814807;Zhiqing Songduo;CN;China;0;Asia/Shanghai;33.43333,101.43333
1814999;Chitu;CN;China;8939;Asia/Shanghai;39.20333,117.40278
1815173;Chengzhong;CN;China;0;Asia/Shanghai;22.13546,107.06466
1815678;Changle;CN;China;62763;Asia/Shanghai;21.83333,109.41667
1815879;Chadian;CN;China;1089;Asia/Shanghai;27.58194,109.13278
1816303;Bobai;CN;China;0;Asia/Shanghai;22.2757,109.97163
1816813;Bayiji;CN;China;65830;Asia/Shanghai;34.26667,117.68333
1817720;Shangyu;CN;China;770000;Asia/Shanghai;30.01556,120.87111
1818041;Anju;CN;China;0;Asia/Shanghai;30.34956,105.45594
1818177;Aba;CN;China;0;Asia/Shanghai;32.90594,101.70625
1899344;Baiyang;CN;China;5847;Asia/Shanghai;33.17288,105.78184
1907974;Jiangkou;CN;China;8363;Asia/Shanghai;34.05846,105.09996
1907984;Mahe;CN;China;10497;Asia/Shanghai;34.33611,105.39722
1914952;Dongcheng;CN;China;49252;Asia/Shanghai;19.70868,109.4561
1921290;Jingfeng;CN;China;2500;Asia/Shanghai;24.97441,118.96486
1941768;Meipucun;CN;China;1930;Asia/Shanghai;26.21247,118.9
2034323;Tuquan;CN;China;0;Asia/Shanghai;45.40304,121.60462
2035797;Meilisi;CN;China;0;Asia/Shanghai;47.30835,123.7447
2036597;Jiagedaqi;CN;China;135760;Asia/Shanghai;50.41667,124.11667
2037820;Dashitou;CN;China;65683;Asia/Shanghai;43.30667,128.51139
2037990;Fengning;CN;China;0;Asia/Shanghai;41.21079,116.64039
2038529;Baishishan;CN;China;56992;Asia/Shanghai;43.58333,127.56667
7335145;Koutouba;CN;China;6808;Asia/Shanghai;32.93999,104.94224
7347665;Tianchi;CN;China;6196;Asia/Shanghai;33.22442,104.75163
2786229;Stabroek;BE;Belgium;17294;Europe/Brussels;51.33189,4.37127
2786349;Sougne-Remouchamps;BE;Belgium;4437;Europe/Brussels;50.48242,5.70757
2786387;Somme-Leuze;BE;Belgium;4532;Europe/Brussels;50.33699,5.36705
2786545;Sint-Truiden;BE;Belgium;37859;Europe/Brussels;50.81679,5.18647
2786589;Sint-Martens-Leerne;BE;Belgium;1089;Europe/Brussels;51.01605,3.5813
2786616;Sint-Lievens-Houtem;BE;Belgium;9146;Europe/Brussels;50.9197,3.86225
2786626;Sint-Laureins;BE;Belgium;6657;Europe/Brussels;51.24202,3.52441
2786750;Sint-Agatha-Rode;BE;Belgium;1647;Europe/Brussels;50.78597,4.63099
2786817;Serinchamps;BE;Belgium;1566;Europe/Brussels;50.23134,5.23018
2786867;Seloignes;BE;Belgium;1070;Europe/Brussels;50.01515,4.25517
2786873;Seilles;BE;Belgium;5826;Europe/Brussels;50.50065,5.09268
2787370;Saint-Mard;BE;Belgium;2888;Europe/Brussels;49.55403,5.53427
2787378;Saint-Leger;BE;Belgium;3092;Europe/Brussels;49.61196,5.65688
2787441;Sainte-Marie-sur-Semois;BE;Belgium;1584;Europe/Brussels;49.67124,5.5638
2788111;Rhisnes;BE;Belgium;1967;Europe/Brussels;50.50682,4.80592
2788157;Reppel;BE;Belgium;1091;Europe/Brussels;51.15405,5.5624
2788975;Pietrebais;BE;Belgium;1209;Europe/Brussels;50.72776,4.76455
2789156;Perwez;BE;Belgium;2632;Europe/Brussels;50.62426,4.81354
2789471;Oupeye;BE;Belgium;23594;Europe/Brussels;50.71184,5.6468
2790022;Nossegem;BE;Belgium;3165;Europe/Brussels;50.88181,4.50817
2790089;Nobressart;BE;Belgium;1180;Europe/Brussels;49.73895,5.72012
2790706;Morialme;BE;Belgium;1594;Europe/Brussels;50.27557,4.56576
2790796;Montignies-sur-Sambre;BE;Belgium;18765;Europe/Brussels;50.41081,4.49109
2791018;Molenbeek-Saint-Jean;BE;Belgium;97037;Europe/Brussels;50.8499,4.31248
2791132;Modave;BE;Belgium;3825;Europe/Brussels;50.44614,5.29532
2791194;Middelkerke;BE;Belgium;17789;Europe/Brussels;51.18532,2.82077
2791282;Meslin-l'Eveque;BE;Belgium;1586;Europe/Brussels;50.64859,3.84736
2791507;Meerbeke;BE;Belgium;5866;Europe/Brussels;50.82444,4.03674
2791550;Mazenzele;BE;Belgium;1386;Europe/Brussels;50.94247,4.17224
2791684;Mariembourg;BE;Belgium;2017;Europe/Brussels;50.09489,4.52161
2791709;Marenne;BE;Belgium;1088;Europe/Brussels;50.24129,5.41498
2792282;Lippelo;BE;Belgium;1136;Europe/Brussels;51.04258,4.259
2793018;Leeuwergem;BE;Belgium;1769;Europe/Brussels;50.888,3.831
2794504;Kessenich;BE;Belgium;1917;Europe/Brussels;51.15086,5.8233
2795634;Hoevenen;BE;Belgium;8473;Europe/Brussels;51.30604,4.40203
2795908;Herzele;BE;Belgium;16523;Europe/Brussels;50.88681,3.89014
2796022;Herderen;BE;Belgium;1620;Europe/Brussels;50.80734,5.5735
2796063;Henri-Chapelle;BE;Belgium;2640;Europe/Brussels;50.67688,5.93009
2796469;Haulchin;BE;Belgium;1264;Europe/Brussels;50.38406,4.08297
2796575;Hansbeke;BE;Belgium;2112;Europe/Brussels;51.07442,3.53571
2796671;Haltinne;BE;Belgium;1095;Europe/Brussels;50.45119,5.07731
2796922;Grotenberge;BE;Belgium;1773;Europe/Brussels;50.87332,3.82278
2921642;Geismar;DE;Germany;1285;Europe/Berlin;51.23169,10.16548
2922304;Gau-Bischofsheim;DE;Germany;1977;Europe/Berlin;49.91583,8.27278
2923626;Fursteneck;DE;Germany;1058;Europe/Berlin;48.71667,13.46667
2924302;Frohnau;DE;Germany;16689;Europe/Berlin;52.63336,13.29024
2924770;Friedenau;DE;Germany;27998;Europe/Berlin;52.47133,13.32813
2925079;Frei-Laubersheim;DE;Germany;1039;Europe/Berlin;49.8,7.9
2925550;Frankenthal;DE;Germany;47438;Europe/Berlin;49.53414,8.35357
2925910;Forchheim;DE;Germany;30442;Europe/Berlin;49.71754,11.05877
2927984;Falkenfels;DE;Germany;1001;Europe/Berlin;49.00415,12.5948
2928408;Eurasburg;DE;Germany;4397;Europe/Berlin;47.85389,11.40587
2928717;Esterwegen;DE;Germany;5208;Europe/Berlin;52.99288,7.63327
2928751;Esslingen;DE;Germany;92390;Europe/Berlin;48.73961,9.30473
2928809;Essen;DE;Germany;8185;Europe/Berlin;52.72258,7.9371
2929314;Ernstroda;DE;Germany;1044;Europe/Berlin;50.86484,10.62056
2930695;Elster;DE;Germany;2638;Europe/Berlin;51.83011,12.82424
2931000;Ellerhoop;DE;Germany;1304;Europe/Berlin;53.72603,9.76933
2931357;Eitting;DE;Germany;2238;Europe/Berlin;48.35957,11.8911
2931424;Eisingen;DE;Germany;4393;Europe/Berlin;48.95,8.66667
2931881;Eil;DE;Germany;8849;Europe/Berlin;50.89362,7.07967
2932286;Eichenried;DE;Germany;2035;Europe/Berlin;48.27748,11.78206
2932329;Eichenbuhl;DE;Germany;2756;Europe/Berlin;49.70556,9.32917
2933150;Eggebek;DE;Germany;2622;Europe/Berlin;54.61667,9.36667
2933187;Egestorf;DE;Germany;2451;Europe/Berlin;53.193,10.063
2936267;Donaueschingen;DE;Germany;21604;Europe/Berlin;47.95514,8.49707
2936667;Dobel;DE;Germany;2252;Europe/Berlin;48.8,8.5
2936908;Dingolshausen;DE;Germany;1256;Europe/Berlin;49.9071,10.39032
2937160;Dietenhofen;DE;Germany;5709;Europe/Berlin;49.39997,10.68975
2937937;Detmerode;DE;Germany;7640;Europe/Berlin;52.39016,10.7448
2940622;Buttelstedt;DE;Germany;1411;Europe/Berlin;51.0765,11.34353
2941166;Burgschwalbach;DE;Germany;1142;Europe/Berlin;50.28333,8.08333
1790272;Xiaodian;CN;China;5086;Asia/Shanghai;39.25412,117.22747
293619;Sderot;IL;Israel;27635;Asia/Jerusalem;31.525,34.59693
293703;RishonLeTsiyyon;IL;Israel;220492;Asia/Jerusalem;31.97102,34.78939
293992;Ofaqim;IL;Israel;30662;Asia/Jerusalem;31.3141,34.62025
294043;NevveYaraq;IL;Israel;1348;Asia/Jerusalem;32.13247,34.92447
294663;I'billin;IL;Israel;13305;Asia/Jerusalem;32.82233,35.19271
294995;Giv'at Hayyim Ihud;IL;Israel;1176;Asia/Jerusalem;32.39775,34.93213
295375;Burgata;IL;Israel;1136;Asia/Jerusalem;32.32635,34.96236
295772;Abu Ghaush;IL;Israel;7698;Asia/Jerusalem;31.80592,35.1093
386266;Yuvallim;IL;Israel;1093;Asia/Jerusalem;32.87756,35.27031
8265550;'Adi;IL;Israel;1910;Asia/Jerusalem;32.78486,35.17282
3042195;Port Saint Mary;IM;Isle of Man;0;Europe/Isle_of_Man;54.07405,-4.73858
1252753;Yelbarga;IN;India;12023;Asia/Kolkata;15.61545,76.01184
1252758;Yelahanka;IN;India;116447;Asia/Kolkata;13.10073,77.59632
1253403;Varangaon;IN;India;44067;Asia/Kolkata;21.01767,75.91042
1253671;Usilampatti;IN;India;30675;Asia/Kolkata;9.96936,77.78621
1253782;Una;IN;India;17569;Asia/Kolkata;31.46493,76.26914
1253914;Ujjain;IN;India;457346;Asia/Kolkata;23.18239,75.77643
1254000;Bara Uchana;IN;India;15830;Asia/Kolkata;29.46747,76.17798
1254131;Tufanganj;IN;India;20420;Asia/Kolkata;26.31688,89.66549
1254304;Titlagarh;IN;India;28405;Asia/Kolkata;20.28961,83.15233
1254436;Tinnanur;IN;India;22125;Asia/Kolkata;13.11448,80.02713
1254842;Tattayyangarpettai;IN;India;12604;Asia/Kolkata;11.12417,78.44916
1255024;Tanda;IN;India;88073;Asia/Kolkata;26.54953,82.65841
1255130;Talen;IN;India;9818;Asia/Kolkata;23.56949,76.72821
1255383;Surajgarh;IN;India;19721;Asia/Kolkata;28.31005,75.73271
1256122;Sini;IN;India;6375;Asia/Kolkata;22.79325,85.94543
1256717;Shahpur;IN;India;9394;Asia/Kolkata;23.02446,81.0038
1256755;Shahabad;IN;India;73606;Asia/Kolkata;27.6431,79.9402
1257156;Sarka Ghat;IN;India;3944;Asia/Kolkata;31.69887,76.73529
1257167;Sarila;IN;India;8012;Asia/Kolkata;25.77579,79.67535
1257268;Sarai Akil;IN;India;17443;Asia/Kolkata;25.3789,81.51035
1257366;Sankheda;IN;India;12077;Asia/Kolkata;22.17021,73.5782
1257611;Saligao;IN;India;5804;Asia/Kolkata;15.55359,73.79036
1257890;Sadashivpet;IN;India;37245;Asia/Kolkata;17.61925,77.95263
1258247;Rehli;IN;India;27705;Asia/Kolkata;23.63722,79.06275
1258724;Ramapuram;IN;India;5961;Asia/Kolkata;15.28749,77.86722
1258726;Ramapuram;IN;India;31169;Asia/Kolkata;13.10091,79.1841
1258847;Rajkot;IN;India;1390640;Asia/Kolkata;22.29161,70.79322
1258967;Raipur;IN;India;27702;Asia/Kolkata;30.31097,78.08979
1259229;Pune;IN;India;3124458;Asia/Kolkata;18.51957,73.85535
1259292;Pudur;IN;India;11432;Asia/Kolkata;12.99801,79.14352
1259385;Port Blair;IN;India;112050;Asia/Kolkata;11.66613,92.74635
1260129;Patharia;IN;India;18358;Asia/Kolkata;23.89921,79.19393
1260221;Parvatsar;IN;India;15405;Asia/Kolkata;26.88604,74.76602
1260456;Ponmana;IN;India;29139;Asia/Kolkata;9.00798,76.52023
1260482;Panihati;IN;India;378705;Asia/Kolkata;22.69089,88.37404
1261369;Nimbahera;IN;India;58085;Asia/Kolkata;24.62166,74.67999
1261829;Narayangarh;IN;India;10233;Asia/Kolkata;24.27083,75.05007
1261871;Naraini;IN;India;15077;Asia/Kolkata;25.19033,80.475
1261927;Nandyal;IN;India;165337;Asia/Kolkata;15.47799,78.4836
1262092;Naksalbari;IN;India;57283;Asia/Kolkata;26.6827,88.22001
1262168;Nagram;IN;India;9858;Asia/Kolkata;26.61872,81.14043
1262240;Nagari;IN;India;25933;Asia/Kolkata;13.32139,79.58557
1262292;Nadiad;IN;India;202067;Asia/Kolkata;22.69385,72.86157
1262435;Murgud;IN;India;9395;Asia/Kolkata;16.39604,74.19142
1262632;Mugma;IN;India;3195;Asia/Kolkata;23.77015,86.72746
1262663;Mudhol;IN;India;47427;Asia/Kolkata;16.33354,75.28305
1263051;Milak;IN;India;28505;Asia/Kolkata;28.61031,79.16997
1263103;Mettupalayam;IN;India;66944;Asia/Kolkata;11.29971,76.93485
1263797;Mangalagiri;IN;India;59391;Asia/Kolkata;16.43083,80.56815
1263942;Manavalakurichi;IN;India;10720;Asia/Kolkata;8.14776,77.30552
1264292;Mainpuri;IN;India;94619;Asia/Kolkata;27.22857,79.02882
1264455;Maham;IN;India;19383;Asia/Kolkata;28.96912,76.29495
1264728;Ludhiana;IN;India;1545368;Asia/Kolkata;30.91204,75.85379
1264756;Losal;IN;India;27964;Asia/Kolkata;27.4,74.91667
1265157;Lalitpur;IN;India;126475;Asia/Kolkata;24.69007,78.41915
1265415;Kutiyana;IN;India;16877;Asia/Kolkata;21.6241,69.98494
1265539;Kurandvad;IN;India;21388;Asia/Kolkata;16.68317,74.58892
1265888;Kovur;IN;India;35600;Asia/Kolkata;14.5005,79.98518
1266126;Koratagere;IN;India;14445;Asia/Kolkata;13.522,77.2373
1266477;Kishni;IN;India;9852;Asia/Kolkata;27.02487,79.262
1266809;Kheda;IN;India;24767;Asia/Kolkata;22.75218,72.68533
1266813;Khed;IN;India;7370;Asia/Kolkata;18.33811,73.84677
1267290;Kenda;IN;India;15131;Asia/Kolkata;23.1959,86.51499
1267360;Kayankulam;IN;India;64183;Asia/Kolkata;9.18173,76.50093
1267461;Katol;IN;India;41893;Asia/Kolkata;21.27388,78.5858
1267904;Karad;IN;India;55663;Asia/Kolkata;17.28937,74.18183
1267972;Kanth;IN;India;24883;Asia/Kolkata;29.05939,78.62951
1268015;Kannangad;IN;India;68450;Asia/Kolkata;12.30814,75.10632
1268277;Kamalapuram;IN;India;14677;Asia/Kolkata;14.5983,78.66948
1268399;Kalinagar;IN;India;10728;Asia/Kolkata;28.62019,80.08152
1268408;Kalikapur;IN;India;4061;Asia/Kolkata;22.61662,86.2881
1268624;Kailaras;IN;India;24539;Asia/Kolkata;26.30498,77.616
1268739;Kabrai;IN;India;24771;Asia/Kolkata;25.40281,79.9997
1268851;Jogighopa;IN;India;2415;Asia/Kolkata;26.22646,90.57247
1268961;Jhinjhana;IN;India;19711;Asia/Kolkata;29.52118,77.2247
1269163;Jasrasar;IN;India;8000;Asia/Kolkata;27.70701,73.81276
1269165;Jasrana;IN;India;9883;Asia/Kolkata;27.23587,78.65244
1269300;Jamshedpur;IN;India;1339438;Asia/Kolkata;22.80278,86.18545
1269439;Jalalpore;IN;India;17325;Asia/Kolkata;20.94896,72.89829
1269445;Jalalabad;IN;India;29824;Asia/Kolkata;30.60622,74.25727
1270391;Haraiya;IN;India;9000;Asia/Kolkata;26.79477,82.46436
1271215;Gidam;IN;India;6228;Asia/Kolkata;18.97431,81.39894
1271575;Garhdiwala;IN;India;6693;Asia/Kolkata;31.74147,75.75567
1271680;Gangapur;IN;India;24118;Asia/Kolkata;19.69718,75.01045
1271947;Faridpur;IN;India;71783;Asia/Kolkata;28.20997,79.54149
1271965;Falakata;IN;India;20119;Asia/Kolkata;26.51963,89.20423
1272302;Dudhi;IN;India;12742;Asia/Kolkata;24.21357,83.24067
1272660;Dhuwaran;IN;India;11473;Asia/Kolkata;22.23779,72.7591
1273006;Dhamnod;IN;India;29681;Asia/Kolkata;22.20928,75.47057
1273272;Denkanikota;IN;India;19358;Asia/Kolkata;12.5301,77.78887
1273784;Curti;IN;India;13662;Asia/Kolkata;15.41667,74.01667
1274285;Chhota Udepur;IN;India;24517;Asia/Kolkata;22.30401,74.0158
1274353;Chapra;IN;India;201597;Asia/Kolkata;25.78031,84.74709
1275441;Bissau;IN;India;22620;Asia/Kolkata;28.24737,75.07666
1275655;Bikramganj;IN;India;42626;Asia/Kolkata;25.21073,84.25508
1275901;Bhiwandi;IN;India;707035;Asia/Kolkata;19.30023,73.05881
1276328;Bhadrachalam;IN;India;45656;Asia/Kolkata;17.66846,80.88887
1276355;Bhadasar;IN;India;33006;Asia/Kolkata;28.31457,74.28952
1276378;Beypore;IN;India;70751;Asia/Kolkata;11.17151,75.80611
1276568;Belaguntha;IN;India;10360;Asia/Kolkata;19.88249,84.63801
1276621;Begamganj;IN;India;33467;Asia/Kolkata;23.59917,78.34064
1277426;Banapur;IN;India;17499;Asia/Kolkata;19.77889,85.17033
1277905;Bag;IN;India;7764;Asia/Kolkata;22.35905,74.79052
1277950;Baduria;IN;India;49547;Asia/Kolkata;22.74431,88.78655
1278335;Arvi;IN;India;41837;Asia/Kolkata;20.99585,78.22914
1278593;Angul;IN;India;44386;Asia/Kolkata;20.84089,85.10192
1278602;Angamali;IN;India;34399;Asia/Kolkata;10.19055,76.38789
1278867;Ambahta;IN;India;14303;Asia/Kolkata;29.85706,77.33583
1278935;Amalapuram;IN;India;52690;Asia/Kolkata;16.57868,82.00609
1279396;Abu;IN;India;24981;Asia/Kolkata;24.59365,72.71756
1348676;Sankarpur;IN;India;6244;Asia/Kolkata;22.84839,88.45126
1349041;Monoharpur;IN;India;23362;Asia/Kolkata;22.10833,88.07889
1465624;Manappakkam;IN;India;8851;Asia/Kolkata;13.01083,80.16861
6941535;Chowari;IN;India;3000;Asia/Kolkata;32.4319,76.012
7287889;Palackattumala;IN;India;1200;Asia/Kolkata;9.74356,76.6294
7701509;Williamnagar;IN;India;0;Asia/Kolkata;25.4955,90.6168
9199850;Dasarahalli;IN;India;0;Asia/Kolkata;13.09904,77.83204
11184668;Namsai;IN;India;0;Asia/Kolkata;27.66904,95.86395
12382223;Kiltan;IN;India;3946;Asia/Kolkata;11.48577,73.00384
95446;Erbil;IQ;Iraq;932800;Asia/Baghdad;36.18333,44.01193
98156;Behirke;IQ;Iraq;0;Asia/Baghdad;36.31556,44.03533
98198;Badrah;IQ;Iraq;0;Asia/Baghdad;33.11508,45.93344
98622;Ash Shatrah;IQ;Iraq;82732;Asia/Baghdad;31.40906,46.1727
446174;Qushtepe;IQ;Iraq;0;Asia/Baghdad;36.00193,44.03827
113659;Tabas;IR;Iran, Islamic Rep. of;49993;Asia/Tehran;33.59586,56.92437
120539;Arakvaz-e Malekshahi;IR;Iran, Islamic Rep. of;0;Asia/Tehran;33.3828,46.5983
124082;Mianeh;IR;Iran, Islamic Rep. of;0;Asia/Tehran;37.421,47.715
124647;Bardsir;IR;Iran, Islamic Rep. of;37192;Asia/Tehran;29.92266,56.57433
126572;Kord Kuy;IR;Iran, Islamic Rep. of;0;Asia/Tehran;36.79307,54.11214
129904;Kabudarahang;IR;Iran, Islamic Rep. of;0;Asia/Tehran;35.20924,48.72341
130276;Jask;IR;Iran, Islamic Rep. of;0;Asia/Tehran;25.64533,57.77552
135298;Esfarayen;IR;Iran, Islamic Rep. of;59678;Asia/Tehran;37.07645,57.51009
142114;Bagh-e Malek;IR;Iran, Islamic Rep. of;0;Asia/Tehran;31.52398,49.88558
142676;Astara;IR;Iran, Islamic Rep. of;39065;Asia/Tehran;38.43084,48.86994
418418;Zarrin Shahr;IR;Iran, Islamic Rep. of;0;Asia/Tehran;32.3897,51.3766
418533;Shahreza;IR;Iran, Islamic Rep. of;0;Asia/Tehran;32.0089,51.8668
2632287;Dalvik;IS;Iceland;1359;Atlantic/Reykjavik;65.97018,-18.52861
2522713;Vittoria;IT;Italy;50852;Europe/Rome;36.95151,14.52788
2522761;Villafranca Tirrena;IT;Italy;8124;Europe/Rome;38.23952,15.43885
2522774;Vicari;IT;Italy;2563;Europe/Rome;37.82371,13.56889
2522805;Valguarnera Caropepe;IT;Italy;7453;Europe/Rome;37.49527,14.39025
2522821;Ussana;IT;Italy;4216;Europe/Rome;39.39374,9.07496
2522971;Taurianova;IT;Italy;11676;Europe/Rome;38.35525,16.01306
2522975;Taormina;IT;Italy;5790;Europe/Rome;37.85358,15.28851
2523523;San Benedetto Ullano;IT;Italy;684;Europe/Rome;39.4271,16.12379
2523578;Rossano;IT;Italy;5194;Europe/Rome;39.57622,16.63447
2523675;Pula;IT;Italy;4883;Europe/Rome;39.00727,9.00223
2523888;Paola;IT;Italy;12649;Europe/Rome;39.36313,16.03691
2523921;Palermiti;IT;Italy;1246;Europe/Rome;38.74868,16.4522
2523922;Palazzolo Acreide;IT;Italy;8357;Europe/Rome;37.06261,14.90593
2523986;Nuraxinieddu;IT;Italy;1160;Europe/Rome;39.93843,8.5991
2524079;Montalbano Elicona;IT;Italy;1454;Europe/Rome;38.0236,15.01393
2524175;Meri;IT;Italy;1988;Europe/Rome;38.1663,15.2497
2524237;Mascali;IT;Italy;9377;Europe/Rome;37.75794,15.19662
2524312;Malvito;IT;Italy;426;Europe/Rome;39.60105,16.05341
